Name,release_date,meta_score,user_review,Platform_3DS,Platform_DS,Platform_Dreamcast,Platform_Game Boy Advance,Platform_GameCube,Platform_Nintendo 64,Platform_PC,Platform_PSP,Platform_PlayStation,Platform_PlayStation 2,Platform_PlayStation 3,Platform_PlayStation 4,Platform_PlayStation Vita,Platform_Wii,Platform_Wii U,Platform_Xbox,Platform_Xbox 360,Platform_Xbox One
Clive Barker's Jericho,"October 23, 2007",63,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
WTF: Work Time Fun,"October 17, 2006",63,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Outlaw Golf 2,"November 25, 2004",63,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
FIFA Street 2,"February 28, 2006",63,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Castlevania: Lords of Shadow 2,"February 25, 2014",63,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
SimCity Societies,"November 13, 2007",63,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Undead Knights,"September 29, 2009",63,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Miami Vice: The Game,"July 18, 2006",63,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Puzzle Kingdoms,"May 19, 2009",63,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Hasbro Family Game Night,"November 11, 2008",63,7,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Order: 1886,"February 20, 2015",63,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
NBA 06,"November 1, 2005",63,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Vexx,"February 11, 2003",63,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Rayman Arena,"September 24, 2002",63,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Star Wars: Demolition,"November 12, 2000",63,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Crash 'N' Burn,"November 15, 2004",63,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Future Tactics: The Uprising,"May 10, 2004",63,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Star Trek: Tactical Assault,"October 26, 2006",63,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Kane & Lynch 2: Dog Days,"August 17, 2010",63,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Dragon Ball Z: Tenkaichi Tag Team,"October 19, 2010",63,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Bladestorm: The Hundred Years' War,"November 6, 2007",63,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Sonic & All-Stars Racing Transformed,"February 12, 2013",63,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Shark Tale,"September 27, 2004",63,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Seek and Destroy,"December 11, 2002",63,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
City Crisis,"July 17, 2001",63,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Phineas and Ferb: Across the 2nd Dimension,"August 2, 2011",63,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Midway Arcade Treasures: Extended Play,"December 13, 2005",63,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Star Wars Battlefront: Elite Squadron,"November 3, 2009",63,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Code Lyoko,"May 15, 2007",63,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Incredibles,"October 31, 2004",63,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Ys I & II Chronicles,"February 21, 2011",63,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Shaun White Snowboarding,"November 16, 2008",63,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
DanceMasters,"November 4, 2010",63,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
NCAA March Madness 07,"January 17, 2007",63,9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Diddy Kong Racing DS,"February 5, 2007",63,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NBA 07,"November 14, 2006",63,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Medal of Honor: Vanguard,"March 26, 2007",63,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Ridge Racer DS,"December 7, 2004",63,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stacked with Daniel Negreanu,"October 6, 2006",63,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
The King of Fighters XII,"July 24, 2009",63,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Professor Heinz Wolff's Gravity,"April 6, 2009",63,8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Angry Birds Trilogy,"September 25, 2012",63,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Harvey Birdman: Attorney at Law,"January 8, 2008",63,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
SBK Superbike World Championship,"November 8, 2008",63,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Assetto Corsa,"August 30, 2016",63,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fracture,"October 7, 2008",63,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Hasbro Family Game Night 2,"October 26, 2009",63,6,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Batman: Rise of Sin Tzu,"October 27, 2003",63,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Britney's Dance Beat,"May 8, 2002",63,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Arcania: Gothic 4,"October 15, 2010",63,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Pinball Hall of Fame: The Gottlieb Collection,"November 16, 2004",63,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Teen Titans,"May 24, 2006",63,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Pirates of the Caribbean: Dead Man's Chest,"June 27, 2006",63,7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Book of Unwritten Tales 2,"September 18, 2015",63,7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Tokyo Twilight Ghost Hunters,"March 10, 2015",63,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Sword Art Online: Lost Song,"November 17, 2015",63,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Samurai Warriors Chronicles 3,"June 30, 2015",63,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Drakengard,"March 2, 2004",63,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Batman: Rise of Sin Tzu,"October 16, 2003",63,8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Rally Championship,"July 30, 2003",63,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Evolution Worlds,"December 2, 2002",63,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Legend of the Guardians: The Owls of Ga'Hoole,"September 14, 2010",62,7,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
F1 2014,"October 21, 2014",62,4,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Combat Mission: Shock Force,"August 22, 2007",62,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Conflict: Global Terror,"October 4, 2005",62,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Spyro: A Hero's Tail,"November 3, 2004",62,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Dead Man's Hand,"March 3, 2004",62,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Harry Potter and the Sorcerer's Stone,"December 9, 2003",62,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Alter Echo,"August 19, 2003",62,7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Finding Nemo,"May 12, 2003",62,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
